session_id,user_id,channel_id,channel_name,show_name,genre,timestamp,duration_minutes,region,subscription_type,device,platform,is_live,ads_watched,ad_revenue,engagement_score,buffer_count,completion_percentage
SID791256,U12680,CH024,News18 India,Show_41,Sports,2025-07-28 07:45:26,60,Northeast,Premium,Tablet,Web,True,5,912.38,0.73,1,20.31
SID775117,U17120,CH027,CNN-News18,Show_131,News,2025-07-29 07:54:14,63,Northeast,Basic,Laptop,Roku,True,4,629.44,0.24,1,27.58
SID557345,U17832,CH025,Republic Bharat,Show_198,News,2025-07-28 20:17:36,77,Northeast,Premium,Tablet,iOS,True,1,175.42,0.48,0,45.82
SID645070,U15828,CH042,Zee Kannada,Show_65,Sports,2025-07-31 07:32:26,37,East,Free,Laptop,FireTV,True,1,104.84,0.66,2,49.11
SID570489,U24413,CH018,Sony Sports Ten 3,Show_197,Entertainment,2025-07-30 14:04:15,78,North,Basic,Tablet,Roku,True,5,815.2,0.88,1,39.21
SID831660,U33248,CH031,Sun TV,Show_87,Entertainment,2025-07-27 18:35:58,72,Pan-India,Free,Smart TV,Android,False,5,820.17,0.92,2,62.26
SID767493,U18927,CH016,Sony Sports Ten 1,Show_70,Sports,2025-07-28 11:32:07,54,East,Premium,Laptop,Roku,False,4,199.51,0.51,2,60.72
SID883955,U28154,CH032,Star Vijay,Show_135,Entertainment,2025-07-30 17:59:28,174,North,Premium,Laptop,iOS,False,5,57.92,0.81,0,91.41
SID730676,U42137,CH017,Sony Sports Ten 2,Show_133,News,2025-07-30 21:39:33,30,East,Premium,Mobile,Web,False,1,134.44,0.22,2,51.54
SID724730,U25569,CH032,Star Vijay,Show_182,Entertainment,2025-07-27 03:16:29,125,West,Basic,Mobile,iOS,True,2,233.93,0.45,2,23.54
SID288118,U25628,CH022,ABP News,Show_96,News,2025-07-28 13:25:43,109,Central,Basic,Tablet,FireTV,False,2,113.82,0.97,0,81.73
SID655401,U39625,CH043,Colors Kannada,Show_188,Entertainment,2025-07-24 23:54:08,35,North,Free,Mobile,Roku,False,3,486.13,0.35,2,21.64
SID965448,U23331,CH023,India TV,Show_102,Movies,2025-07-30 05:11:00,55,Northeast,Free,Smart TV,Android,True,0,0.0,0.9,2,76.8
SID117258,U57672,CH042,Zee Kannada,Show_112,Kids,2025-07-28 20:28:26,2,North,Basic,Tablet,Web,True,3,494.26,1.0,2,42.72
SID609325,U20647,CH026,Times Now,Show_159,News,2025-07-29 04:12:16,146,Pan-India,Free,Laptop,FireTV,False,3,447.47,0.49,3,71.79
SID875192,U14723,CH039,Gemini TV,Show_87,Kids,2025-07-25 16:13:18,124,Central,Basic,Smart TV,Roku,False,2,304.4,0.44,0,92.22
SID691928,U37056,CH033,Colors Tamil,Show_17,Sports,2025-07-26 14:26:09,45,Central,Basic,Smart TV,Roku,False,2,166.88,0.82,0,57.79
SID656469,U39442,CH016,Sony Sports Ten 1,Show_190,Sports,2025-07-31 10:45:26,32,West,Free,Laptop,Roku,True,0,0.0,0.82,2,79.13
SID398009,U26197,CH034,Zee Tamil,Show_156,Kids,2025-07-30 22:08:15,80,East,Free,Laptop,FireTV,True,3,406.31,0.28,1,92.64
SID373855,U51515,CH025,Republic Bharat,Show_59,News,2025-07-26 14:52:30,141,South,Free,Mobile,Android,True,2,160.2,0.46,0,73.87
SID157794,U11266,CH022,ABP News,Show_147,News,2025-07-27 00:22:49,101,Northeast,Free,Laptop,FireTV,True,2,321.54,0.96,2,96.23
SID787799,U40892,CH020,Eurosport India,Show_184,Music,2025-07-25 05:01:40,37,West,Basic,Laptop,iOS,False,2,73.52,0.63,0,68.79
SID939069,U38909,CH048,DD Bangla,Show_196,Sports,2025-07-28 06:52:59,141,West,Basic,Laptop,Roku,True,1,123.66,0.4,0,69.4
SID627329,U50567,CH048,DD Bangla,Show_159,Sports,2025-07-26 12:29:39,102,North,Premium,Laptop,Web,True,2,181.73,0.38,1,54.86
SID117659,U40981,CH044,Zee Marathi,Show_38,Movies,2025-07-30 01:53:10,66,Central,Premium,Mobile,FireTV,True,0,0.0,0.72,3,87.02
SID257641,U33641,CH040,Asianet,Show_60,Entertainment,2025-07-31 10:07:08,33,Northeast,Basic,Smart TV,Web,False,0,0.0,0.33,0,77.46
SID715150,U46906,CH039,Gemini TV,Show_78,Music,2025-07-28 14:26:41,161,Central,Premium,Mobile,Web,True,5,970.02,0.63,0,30.55
SID597702,U53020,CH009,Colors Rishtey,Show_79,Music,2025-07-27 19:56:42,98,East,Premium,Mobile,Android,True,0,0.0,0.36,2,81.15
SID591392,U19399,CH001,Star Plus,Show_17,Entertainment,2025-07-30 10:43:09,93,North,Premium,Laptop,Android,True,0,0.0,0.51,3,53.95
SID814136,U48848,CH015,Star Sports Select 2,Show_50,Movies,2025-07-25 14:08:27,133,Central,Basic,Laptop,Web,False,2,229.73,0.41,0,53.72
SID670124,U26386,CH012,Star Sports 2,Show_158,Sports,2025-07-25 16:03:15,24,East,Premium,Smart TV,Roku,False,2,122.77,0.41,2,75.12
SID993916,U46761,CH046,ETV Marathi,Show_193,Movies,2025-07-29 22:00:58,149,Central,Premium,Laptop,iOS,False,0,0.0,0.94,3,20.74
SID136984,U38838,CH015,Star Sports Select 2,Show_10,News,2025-07-28 14:07:21,77,East,Basic,Smart TV,FireTV,True,5,230.6,0.88,3,90.02
SID118021,U25937,CH006,Sony SAB,Show_76,Entertainment,2025-07-30 02:57:18,147,Northeast,Basic,Mobile,Roku,True,2,218.28,0.58,0,90.61
SID177485,U29524,CH043,Colors Kannada,Show_164,Sports,2025-07-30 07:53:51,145,Central,Basic,Smart TV,iOS,True,5,901.18,0.59,0,92.05
SID205611,U19168,CH045,Zee Bangla,Show_27,Entertainment,2025-07-30 20:02:22,80,North,Premium,Mobile,iOS,True,1,107.77,1.0,0,70.96
SID725592,U55035,CH042,Zee Kannada,Show_54,Entertainment,2025-07-27 07:11:55,108,West,Free,Mobile,Web,True,2,76.48,0.68,1,50.86
SID555398,U39981,CH013,Star Sports 3,Show_130,Kids,2025-07-28 18:44:03,117,West,Premium,Smart TV,FireTV,False,4,755.46,0.31,3,87.97
SID764500,U55805,CH015,Star Sports Select 2,Show_95,News,2025-07-29 20:22:17,42,East,Free,Mobile,Android,False,0,0.0,0.92,2,78.32
SID846235,U26212,CH036,Star Maa,Show_165,Movies,2025-07-30 02:41:10,21,South,Basic,Mobile,iOS,False,1,17.63,0.78,1,59.53
SID240545,U39007,CH013,Star Sports 3,Show_64,Sports,2025-07-25 15:31:32,108,Northeast,Premium,Smart TV,Web,False,0,0.0,0.71,3,68.57
SID906096,U48050,CH047,DD Sahyadri,Show_74,Entertainment,2025-07-28 04:02:07,72,East,Premium,Tablet,Roku,False,4,156.59,0.62,0,31.33
SID306884,U44038,CH006,Sony SAB,Show_87,Kids,2025-07-30 08:01:30,97,North,Free,Smart TV,FireTV,True,0,0.0,0.98,1,85.97
SID283172,U57252,CH027,CNN-News18,Show_95,News,2025-07-29 03:02:41,141,East,Free,Mobile,Web,False,5,380.27,0.47,1,35.58
SID238892,U41553,CH030,India Today,Show_90,News,2025-07-28 00:20:19,61,North,Free,Smart TV,Roku,False,1,83.87,0.93,2,59.56
SID368126,U29082,CH027,CNN-News18,Show_197,News,2025-07-31 03:01:43,52,West,Premium,Mobile,Roku,True,5,206.06,0.97,3,38.57
SID448854,U21234,CH041,Surya TV,Show_177,News,2025-07-30 14:17:59,105,North,Premium,Smart TV,FireTV,True,2,168.21,0.29,2,55.52
SID226571,U21433,CH041,Surya TV,Show_190,Kids,2025-07-25 12:16:59,48,Central,Free,Tablet,FireTV,False,3,55.98,0.69,2,39.54
SID167954,U36188,CH038,ETV Telugu,Show_157,Entertainment,2025-07-29 20:56:04,122,North,Free,Mobile,FireTV,True,5,623.39,0.6,0,36.69
SID914891,U43135,CH043,Colors Kannada,Show_156,Sports,2025-07-30 02:21:04,116,Central,Free,Smart TV,Roku,True,4,756.18,0.26,3,56.72
SID756304,U37335,CH023,India TV,Show_36,Entertainment,2025-07-29 15:10:48,50,South,Free,Laptop,Roku,False,1,159.99,0.47,1,73.88
SID723906,U18491,CH033,Colors Tamil,Show_114,Music,2025-07-26 08:02:42,7,Northeast,Premium,Tablet,Android,True,0,0.0,0.79,1,56.99
SID548877,U29643,CH042,Zee Kannada,Show_40,Kids,2025-07-26 01:43:22,115,Northeast,Basic,Laptop,Android,True,0,0.0,0.84,1,30.53
SID693940,U10192,CH001,Star Plus,Show_171,Entertainment,2025-07-30 11:24:04,150,South,Premium,Laptop,Web,False,2,108.12,0.24,3,24.42
SID845446,U36551,CH032,Star Vijay,Show_178,Entertainment,2025-07-26 11:01:54,73,South,Basic,Tablet,FireTV,False,2,249.02,0.74,2,56.69
SID825905,U27172,CH010,DD National,Show_149,Kids,2025-07-25 14:31:16,37,Northeast,Basic,Smart TV,Roku,False,3,258.07,0.57,2,94.67
SID869087,U29309,CH015,Star Sports Select 2,Show_24,News,2025-07-26 15:06:12,48,West,Premium,Mobile,Android,False,0,0.0,0.54,3,25.11
SID625380,U48243,CH031,Sun TV,Show_132,Entertainment,2025-07-28 17:52:02,20,Northeast,Premium,Smart TV,Web,False,3,273.65,0.92,3,31.48
SID928392,U57672,CH032,Star Vijay,Show_10,Entertainment,2025-07-26 21:33:53,179,Pan-India,Premium,Laptop,Android,False,0,0.0,0.39,2,36.57
SID539545,U30575,CH017,Sony Sports Ten 2,Show_83,News,2025-07-29 02:01:33,115,Central,Free,Smart TV,iOS,True,3,219.16,0.65,0,98.14
SID108590,U53188,CH023,India TV,Show_130,Music,2025-07-29 21:21:15,39,North,Basic,Smart TV,Web,False,4,93.59,0.41,2,86.53
SID370330,U25762,CH045,Zee Bangla,Show_8,Entertainment,2025-07-28 23:53:21,105,Central,Premium,Laptop,Android,False,1,182.66,0.81,0,89.29
SID420818,U31223,CH017,Sony Sports Ten 2,Show_186,Kids,2025-07-29 08:16:26,89,Central,Free,Mobile,Web,True,4,426.92,0.63,2,94.35
SID243147,U30870,CH005,Star Bharat,Show_16,News,2025-07-28 12:52:20,7,North,Basic,Tablet,FireTV,False,2,318.27,0.26,1,96.28
SID390619,U12504,CH021,Aaj Tak,Show_178,News,2025-07-30 18:12:18,97,Northeast,Premium,Smart TV,Web,True,5,121.56,0.32,1,43.15
SID607310,U31756,CH027,CNN-News18,Show_13,News,2025-07-25 08:53:00,101,North,Basic,Mobile,Roku,False,1,171.46,0.7,0,65.28
SID346357,U21512,CH050,News18 Tamil Nadu,Show_22,Sports,2025-07-28 16:54:34,139,West,Basic,Smart TV,FireTV,True,4,666.14,0.96,3,77.41
SID423542,U37818,CH011,Star Sports 1,Show_196,Sports,2025-07-29 22:00:17,59,Central,Basic,Laptop,iOS,True,5,335.16,0.93,3,33.28
SID709061,U43942,CH041,Surya TV,Show_69,Sports,2025-07-30 22:00:36,88,South,Free,Smart TV,Roku,False,0,0.0,0.23,3,61.3
SID980773,U18320,CH002,Colors TV,Show_108,Entertainment,2025-07-28 07:15:00,57,West,Premium,Laptop,Web,True,5,181.34,0.5,0,81.12
SID531504,U30971,CH042,Zee Kannada,Show_137,Movies,2025-07-30 13:55:19,55,East,Free,Smart TV,iOS,True,4,799.22,0.61,0,89.33
SID841330,U31987,CH047,DD Sahyadri,Show_152,Entertainment,2025-07-26 08:38:31,31,North,Basic,Laptop,iOS,False,5,767.92,0.44,2,41.36
SID211541,U32544,CH005,Star Bharat,Show_9,Kids,2025-07-25 10:22:46,55,West,Basic,Smart TV,Web,False,1,191.09,0.34,1,35.58
SID531453,U49425,CH035,KTV,Show_145,Movies,2025-07-29 21:59:17,30,West,Premium,Mobile,Web,False,2,306.93,0.56,3,88.99
SID948623,U33047,CH025,Republic Bharat,Show_95,News,2025-07-29 02:17:56,56,Northeast,Premium,Tablet,Roku,False,3,413.8,0.68,1,27.58
SID297321,U50426,CH013,Star Sports 3,Show_9,News,2025-07-26 03:22:36,127,North,Basic,Tablet,iOS,True,3,117.69,0.42,0,78.73
SID271336,U16966,CH001,Star Plus,Show_33,Entertainment,2025-07-25 06:27:08,90,East,Premium,Tablet,iOS,False,3,79.18,0.4,3,80.93
SID846831,U43257,CH013,Star Sports 3,Show_36,Entertainment,2025-07-31 02:17:05,108,East,Basic,Laptop,Android,True,1,111.18,0.27,3,58.35
SID896144,U25043,CH023,India TV,Show_185,Movies,2025-07-31 06:06:59,61,West,Premium,Smart TV,iOS,True,1,156.76,0.23,2,25.21
SID920780,U35827,CH006,Sony SAB,Show_200,Kids,2025-07-31 02:36:52,154,Northeast,Free,Smart TV,iOS,True,2,272.54,0.82,3,87.13
SID501406,U58506,CH023,India TV,Show_56,Sports,2025-07-29 16:27:14,22,West,Basic,Smart TV,FireTV,False,1,31.43,0.57,2,27.94
SID154374,U32471,CH039,Gemini TV,Show_64,Entertainment,2025-07-30 02:55:02,178,Central,Free,Smart TV,Roku,False,0,0.0,0.94,1,73.93
SID581049,U42681,CH027,CNN-News18,Show_153,News,2025-07-27 19:24:37,90,East,Premium,Laptop,Roku,False,1,73.9,0.74,0,59.02
SID892469,U40878,CH006,Sony SAB,Show_119,Sports,2025-07-26 21:35:12,45,South,Free,Smart TV,Android,True,0,0.0,0.9,1,67.37
SID530647,U44818,CH030,India Today,Show_87,Movies,2025-07-28 21:32:27,64,Northeast,Free,Laptop,Android,False,5,280.62,0.84,3,96.52
SID843946,U57419,CH010,DD National,Show_132,Music,2025-07-27 11:38:31,32,West,Premium,Mobile,Android,True,0,0.0,0.78,2,59.85
SID955480,U25626,CH029,Zee News,Show_139,News,2025-07-31 16:07:35,172,Northeast,Basic,Mobile,Roku,True,2,160.1,0.57,2,82.78
SID225988,U45683,CH034,Zee Tamil,Show_170,Kids,2025-07-25 11:46:27,180,North,Premium,Laptop,Roku,True,2,55.81,0.86,0,78.36
SID372788,U42179,CH041,Surya TV,Show_2,Kids,2025-07-27 18:31:26,106,Central,Premium,Smart TV,Android,False,0,0.0,0.54,0,93.68
SID246272,U24691,CH024,News18 India,Show_105,Movies,2025-07-25 12:27:37,59,Pan-India,Free,Mobile,Web,False,4,659.95,0.88,1,45.17
SID994841,U17789,CH021,Aaj Tak,Show_141,News,2025-07-25 13:30:39,124,Pan-India,Premium,Tablet,iOS,False,2,387.49,0.61,3,77.13
SID299513,U40953,CH010,DD National,Show_161,Music,2025-07-27 21:43:45,142,West,Premium,Tablet,Roku,False,1,99.46,0.79,0,52.66
SID122756,U40975,CH009,Colors Rishtey,Show_194,News,2025-07-29 10:27:40,157,North,Basic,Smart TV,iOS,True,4,233.35,0.74,3,49.37
SID428371,U21374,CH036,Star Maa,Show_116,News,2025-07-26 16:47:56,29,East,Premium,Mobile,iOS,True,4,631.13,0.23,0,65.99
SID246248,U45083,CH048,DD Bangla,Show_63,Kids,2025-07-27 01:30:35,10,Northeast,Free,Mobile,FireTV,False,5,869.03,0.29,1,73.15
SID546438,U14683,CH041,Surya TV,Show_198,Movies,2025-07-25 04:42:17,59,East,Free,Mobile,FireTV,True,4,393.75,0.31,3,46.18
SID505560,U22336,CH048,DD Bangla,Show_55,Music,2025-07-26 02:18:05,115,Pan-India,Premium,Tablet,Roku,True,1,180.82,0.84,2,46.12
SID975357,U59298,CH015,Star Sports Select 2,Show_113,Movies,2025-07-28 15:36:14,82,West,Basic,Tablet,Android,False,3,188.56,0.71,1,58.17
SID765315,U20129,CH028,NDTV India,Show_193,News,2025-07-26 03:21:47,128,Pan-India,Basic,Smart TV,Web,False,5,953.54,0.2,2,30.93
SID318405,U17218,CH042,Zee Kannada,Show_31,Music,2025-07-24 21:15:28,143,East,Free,Smart TV,Android,False,3,184.43,0.66,2,80.6
SID336991,U58890,CH045,Zee Bangla,Show_22,Entertainment,2025-07-24 22:36:50,62,East,Basic,Mobile,iOS,False,0,0.0,0.87,2,69.51
SID541569,U54247,CH017,Sony Sports Ten 2,Show_31,Kids,2025-07-30 05:55:11,116,Central,Basic,Mobile,Roku,True,4,202.82,0.62,2,98.23
SID898518,U25714,CH004,Zee TV,Show_165,Entertainment,2025-07-28 01:24:58,18,Central,Free,Laptop,Roku,False,5,105.66,0.66,3,49.85
SID905480,U41462,CH025,Republic Bharat,Show_91,News,2025-07-31 16:17:53,128,Pan-India,Free,Smart TV,iOS,False,4,69.09,0.48,1,21.56
SID104012,U42034,CH006,Sony SAB,Show_60,Entertainment,2025-07-30 08:08:12,176,East,Free,Tablet,FireTV,False,2,397.67,0.48,1,24.82
SID775301,U45150,CH036,Star Maa,Show_86,Movies,2025-07-25 08:33:26,168,East,Premium,Laptop,iOS,True,4,507.69,0.31,0,45.77
SID753937,U48448,CH043,Colors Kannada,Show_178,Music,2025-07-29 01:56:54,174,South,Premium,Smart TV,Android,False,3,353.68,0.62,1,75.78
SID961530,U36728,CH014,Star Sports Select 1,Show_168,Kids,2025-07-29 02:29:55,25,Central,Premium,Mobile,FireTV,True,0,0.0,0.42,2,86.38
SID489387,U54483,CH018,Sony Sports Ten 3,Show_153,Sports,2025-07-30 19:16:14,27,Pan-India,Premium,Mobile,Android,True,3,561.75,0.96,1,36.65
SID748621,U23665,CH019,DD Sports,Show_52,Sports,2025-07-26 06:37:48,171,South,Free,Mobile,FireTV,True,1,145.54,0.93,2,61.12
SID390033,U50426,CH040,Asianet,Show_124,Entertainment,2025-07-28 04:12:59,64,North,Free,Laptop,Roku,True,1,169.38,0.65,1,62.05
SID558608,U35686,CH013,Star Sports 3,Show_49,Entertainment,2025-07-25 22:07:43,163,East,Free,Tablet,Android,True,0,0.0,0.86,3,44.97
SID289842,U39803,CH019,DD Sports,Show_170,Sports,2025-07-31 06:56:13,39,West,Premium,Laptop,iOS,True,3,414.64,0.26,2,36.31
SID580810,U36723,CH008,Zee Anmol,Show_72,News,2025-07-31 08:57:45,38,South,Premium,Mobile,Android,True,5,112.55,0.51,3,75.99
SID463460,U48722,CH025,Republic Bharat,Show_145,News,2025-07-28 12:34:52,48,South,Free,Laptop,iOS,False,0,0.0,0.58,2,88.54
SID194759,U52288,CH019,DD Sports,Show_102,Sports,2025-07-24 19:03:08,6,West,Basic,Tablet,Roku,False,4,523.44,0.67,2,81.54
SID141387,U49296,CH018,Sony Sports Ten 3,Show_170,Sports,2025-07-28 22:47:29,164,West,Free,Tablet,Android,False,2,123.44,0.91,1,47.0
SID624444,U16764,CH027,CNN-News18,Show_200,News,2025-07-31 12:45:13,92,Northeast,Free,Laptop,Web,True,5,198.44,0.41,2,39.62
SID319001,U28875,CH034,Zee Tamil,Show_189,Sports,2025-07-27 15:21:40,71,East,Free,Tablet,Android,False,0,0.0,0.5,1,50.84
SID926577,U21636,CH014,Star Sports Select 1,Show_142,News,2025-07-31 16:53:16,87,East,Premium,Tablet,Android,True,0,0.0,0.73,3,42.72
SID691759,U54516,CH050,News18 Tamil Nadu,Show_81,News,2025-07-26 08:20:26,56,North,Premium,Tablet,Roku,True,0,0.0,0.47,0,78.47
SID581658,U19014,CH005,Star Bharat,Show_5,Kids,2025-07-27 09:21:28,165,South,Premium,Laptop,iOS,False,2,174.64,0.96,3,88.69
SID346735,U26386,CH012,Star Sports 2,Show_83,Entertainment,2025-07-28 00:16:01,155,Central,Free,Smart TV,Web,True,1,46.16,0.85,2,26.27
SID883839,U23589,CH042,Zee Kannada,Show_80,Movies,2025-07-27 00:21:59,175,Pan-India,Basic,Smart TV,Android,False,1,77.35,0.92,1,67.79
SID750511,U17832,CH030,India Today,Show_157,Kids,2025-07-29 01:25:28,112,Northeast,Premium,Mobile,Roku,True,5,568.83,0.46,1,24.11
SID991269,U11770,CH021,Aaj Tak,Show_27,News,2025-07-25 00:16:18,98,North,Basic,Smart TV,iOS,True,1,65.46,0.7,2,39.16
SID374371,U17529,CH026,Times Now,Show_161,News,2025-07-27 01:38:53,96,Pan-India,Basic,Tablet,Roku,True,3,335.12,0.78,1,66.41
SID524472,U22741,CH048,DD Bangla,Show_148,Movies,2025-07-30 00:19:06,31,East,Premium,Laptop,Android,True,2,138.3,0.44,0,97.66
SID980878,U14221,CH031,Sun TV,Show_199,Entertainment,2025-07-28 07:21:03,52,Pan-India,Premium,Tablet,FireTV,True,0,0.0,0.69,0,31.05
SID568665,U37527,CH050,News18 Tamil Nadu,Show_149,Entertainment,2025-07-27 03:55:28,49,Northeast,Basic,Tablet,Roku,False,2,319.72,0.27,2,43.13
SID218727,U20859,CH030,India Today,Show_69,Sports,2025-07-28 21:05:01,15,North,Premium,Tablet,Android,False,4,218.53,0.58,1,34.35
SID856760,U23332,CH009,Colors Rishtey,Show_83,Kids,2025-07-24 19:38:25,134,East,Free,Smart TV,FireTV,True,0,0.0,0.89,3,33.03
SID100680,U14730,CH003,Sony Entertainment Television,Show_192,Entertainment,2025-07-25 17:52:51,173,Central,Basic,Laptop,iOS,True,0,0.0,0.95,3,48.17
SID844923,U58839,CH021,Aaj Tak,Show_122,News,2025-07-25 20:57:18,123,West,Premium,Mobile,Roku,True,1,111.71,0.38,1,60.68
SID537261,U25733,CH009,Colors Rishtey,Show_111,News,2025-07-27 15:24:22,71,Northeast,Free,Mobile,Android,True,0,0.0,0.85,1,83.27
SID602736,U32640,CH026,Times Now,Show_124,News,2025-07-30 05:32:03,162,East,Premium,Mobile,Roku,True,1,129.57,0.25,3,30.48
SID936589,U52561,CH042,Zee Kannada,Show_175,Sports,2025-07-28 18:32:11,59,East,Basic,Mobile,FireTV,True,0,0.0,0.28,2,30.45
SID717358,U50754,CH017,Sony Sports Ten 2,Show_19,Music,2025-07-25 14:02:53,52,West,Free,Laptop,FireTV,True,4,403.37,0.88,3,94.85
SID374670,U11875,CH022,ABP News,Show_26,News,2025-07-28 07:57:03,126,East,Basic,Tablet,Roku,True,0,0.0,0.88,3,44.16
SID177481,U45901,CH038,ETV Telugu,Show_110,Entertainment,2025-07-29 06:54:59,3,West,Free,Tablet,Android,True,4,240.67,0.47,1,20.59
SID974166,U34972,CH026,Times Now,Show_122,News,2025-07-30 14:57:23,159,Northeast,Basic,Tablet,FireTV,False,2,131.53,0.8,3,49.56
SID232615,U31121,CH006,Sony SAB,Show_184,Music,2025-07-30 05:48:49,144,East,Premium,Smart TV,FireTV,False,2,263.19,0.4,0,30.14
SID660574,U35875,CH031,Sun TV,Show_100,Entertainment,2025-07-25 06:53:00,127,East,Premium,Mobile,Web,True,0,0.0,0.32,1,36.01
SID595989,U44008,CH025,Republic Bharat,Show_39,News,2025-07-29 05:25:45,99,West,Free,Laptop,iOS,False,1,126.75,0.61,0,37.45
SID984641,U28419,CH035,KTV,Show_100,Movies,2025-07-28 06:45:45,119,South,Basic,Mobile,Web,False,2,390.21,0.61,2,57.2
SID679085,U27181,CH028,NDTV India,Show_176,News,2025-07-26 14:10:54,160,South,Free,Tablet,Roku,False,0,0.0,0.48,1,58.48
SID999846,U14752,CH032,Star Vijay,Show_122,Entertainment,2025-07-27 07:03:41,137,East,Premium,Smart TV,Roku,False,3,238.75,0.69,0,53.91
SID190663,U32933,CH019,DD Sports,Show_89,Sports,2025-07-29 12:32:15,10,Northeast,Free,Laptop,FireTV,True,0,0.0,0.3,0,72.19
SID819777,U53195,CH019,DD Sports,Show_21,Sports,2025-07-31 07:53:54,108,East,Free,Smart TV,Web,True,1,119.29,0.42,1,24.68
SID875294,U38291,CH039,Gemini TV,Show_189,News,2025-07-27 07:34:58,19,Central,Free,Laptop,FireTV,True,1,187.24,0.86,2,99.95
SID872240,U55968,CH011,Star Sports 1,Show_117,Sports,2025-07-29 21:47:03,29,South,Premium,Mobile,Web,False,1,95.9,0.86,3,47.57
SID461771,U34050,CH046,ETV Marathi,Show_118,Sports,2025-07-29 23:57:33,19,West,Premium,Tablet,iOS,True,1,92.01,0.92,2,31.01
SID973635,U19014,CH019,DD Sports,Show_48,Sports,2025-07-24 18:38:35,166,West,Free,Laptop,Roku,False,1,27.83,0.88,1,45.76
SID318521,U58706,CH009,Colors Rishtey,Show_29,Kids,2025-07-31 14:32:05,76,South,Basic,Laptop,Android,False,3,425.35,0.34,2,37.57
SID124484,U11650,CH042,Zee Kannada,Show_18,Entertainment,2025-07-29 11:26:30,64,Central,Premium,Smart TV,Roku,False,1,25.63,0.57,3,45.22
SID354255,U54925,CH046,ETV Marathi,Show_98,Music,2025-07-28 05:35:05,175,East,Free,Tablet,Web,False,5,981.2,0.71,2,31.24
SID701752,U20802,CH036,Star Maa,Show_140,Movies,2025-07-26 22:23:30,156,East,Premium,Smart TV,Android,False,4,173.09,0.42,0,99.41
SID295893,U42072,CH011,Star Sports 1,Show_8,Sports,2025-07-28 22:32:36,31,West,Basic,Mobile,FireTV,False,1,110.62,0.89,0,60.03
SID789359,U51977,CH028,NDTV India,Show_37,News,2025-07-28 22:51:07,130,Central,Free,Laptop,iOS,False,1,194.33,0.22,0,35.35
SID437077,U22752,CH043,Colors Kannada,Show_42,Music,2025-07-26 04:44:45,176,Pan-India,Free,Smart TV,FireTV,True,5,458.72,0.32,0,29.9
SID511865,U25954,CH016,Sony Sports Ten 1,Show_159,Sports,2025-07-27 20:24:21,158,Pan-India,Basic,Tablet,Roku,False,2,219.79,0.99,3,62.88
SID510427,U23193,CH013,Star Sports 3,Show_51,Entertainment,2025-07-28 13:13:54,177,East,Basic,Smart TV,FireTV,False,5,948.87,0.52,2,57.45
SID179805,U56577,CH022,ABP News,Show_115,News,2025-07-27 14:40:29,94,East,Premium,Mobile,iOS,False,5,744.0,0.87,1,83.05
SID710536,U46765,CH041,Surya TV,Show_102,Music,2025-07-27 11:07:40,178,South,Free,Smart TV,iOS,True,5,465.51,0.98,1,69.6
SID259546,U56021,CH015,Star Sports Select 2,Show_194,News,2025-07-26 02:42:39,8,East,Free,Smart TV,FireTV,False,4,56.68,0.26,2,74.79
SID274783,U17846,CH008,Zee Anmol,Show_127,News,2025-07-27 05:05:05,72,West,Basic,Smart TV,iOS,True,2,306.76,0.57,2,80.6
SID697012,U39063,CH020,Eurosport India,Show_73,News,2025-07-25 23:51:41,151,South,Basic,Mobile,Roku,False,1,16.96,0.54,2,38.78
SID993666,U17429,CH039,Gemini TV,Show_176,News,2025-07-29 23:14:44,128,East,Premium,Mobile,Web,False,0,0.0,0.62,3,76.67
SID614922,U36732,CH031,Sun TV,Show_42,Entertainment,2025-07-25 21:53:44,123,North,Free,Smart TV,Android,True,0,0.0,0.34,0,90.81
SID541172,U23090,CH035,KTV,Show_109,Movies,2025-07-27 04:21:44,139,Pan-India,Basic,Laptop,Android,False,0,0.0,0.25,0,45.1
SID996179,U28424,CH041,Surya TV,Show_111,Sports,2025-07-31 09:19:13,34,Northeast,Premium,Tablet,iOS,True,5,858.83,0.57,2,61.86
