user_id,gender,age_group,region,subscription_type
U22036,Other,18-25,Pan-India,Basic
U34765,Female,46-60,West,Premium
U15543,Female,<18,West,Basic
U41232,Female,18-25,Central,Basic
U53467,Other,36-45,South,Basic
U16863,Other,46-60,Pan-India,Free
U12634,Male,<18,Pan-India,Premium
U30610,Female,60+,Northeast,Premium
U36758,Female,<18,Northeast,Free
U19943,Female,46-60,North,Basic
U12241,Other,46-60,Central,Premium
U16774,Other,46-60,North,Basic
U37279,Other,<18,Central,Basic
U24329,Male,18-25,Central,Premium
U28679,Other,36-45,Northeast,Premium
U52425,Other,46-60,Central,Free
U24692,Other,46-60,North,Basic
U59190,Other,26-35,East,Free
U17844,Female,18-25,South,Premium
U32402,Male,18-25,East,Free
U30973,Female,<18,North,Premium
U40190,Other,<18,West,Premium
U52276,Male,46-60,West,Premium
U33188,Male,<18,Pan-India,Basic
U30948,Male,<18,North,Basic
U52530,Female,26-35,South,Free
U52863,Male,18-25,Pan-India,Premium
U12780,Male,18-25,Central,Free
U29024,Female,26-35,East,Free
U36795,Female,36-45,Pan-India,Premium
U35924,Other,46-60,East,Free
U10594,Female,18-25,East,Free
U20041,Male,<18,North,Free
U38027,Female,60+,South,Basic
U46915,Other,18-25,Northeast,Basic
U13751,Female,26-35,South,Basic
U38507,Other,18-25,North,Premium
U59076,Female,60+,Pan-India,Basic
U39303,Male,26-35,Central,Basic
U31226,Male,36-45,Pan-India,Free
U28125,Female,18-25,West,Premium
U56723,Female,<18,Pan-India,Basic
U17222,Other,18-25,West,Basic
U10741,Male,26-35,South,Premium
U16770,Female,26-35,Northeast,Premium
U33756,Male,26-35,East,Free
U42838,Female,18-25,South,Free
U36717,Other,36-45,North,Free
U33880,Male,36-45,West,Free
U29524,Male,<18,West,Basic
U41170,Male,36-45,South,Basic
U54728,Male,60+,Pan-India,Free
U56736,Male,46-60,East,Free
U30644,Female,46-60,South,Premium
U16223,Male,18-25,Central,Basic
U30594,Male,46-60,West,Basic
U33391,Other,60+,East,Basic
U57958,Female,60+,South,Basic
U28374,Male,36-45,East,Free
U22843,Other,36-45,Northeast,Basic
U43464,Other,<18,North,Premium
U44687,Female,46-60,South,Free
U26721,Other,36-45,West,Premium
U24772,Other,<18,South,Basic
U35805,Other,46-60,West,Free
U45189,Male,60+,North,Free
U20606,Female,26-35,Northeast,Premium
U46477,Male,18-25,West,Free
U58839,Female,26-35,East,Basic
U54696,Other,18-25,Central,Premium
U16976,Male,60+,Northeast,Basic
U19609,Other,46-60,Pan-India,Free
U13782,Female,60+,West,Basic
U18754,Female,18-25,East,Basic
U23370,Other,46-60,Northeast,Premium
U59028,Male,26-35,South,Basic
U49532,Other,60+,South,Free
U53485,Other,<18,East,Premium
U25092,Other,<18,Central,Premium
U27555,Male,18-25,East,Free
U42313,Other,36-45,Northeast,Basic
U37381,Female,18-25,South,Premium
U49186,Other,46-60,West,Free
U28790,Female,36-45,Central,Basic
U44103,Other,26-35,South,Basic
U18487,Male,36-45,East,Basic
U27233,Male,60+,Central,Basic
U58815,Male,60+,North,Free
U23520,Other,36-45,South,Basic
U32008,Other,46-60,East,Basic
U19770,Female,46-60,Pan-India,Free
U59759,Other,26-35,Northeast,Premium
U36393,Male,26-35,South,Free
U45440,Female,36-45,Northeast,Free
U44804,Female,46-60,South,Basic
U54682,Female,36-45,Northeast,Free
U10879,Male,26-35,East,Free
U12702,Female,36-45,Central,Free
U32550,Other,<18,Pan-India,Free
U14520,Male,36-45,West,Free
U30476,Male,18-25,Central,Free
U19380,Other,60+,West,Basic
U27196,Female,36-45,North,Free
U18052,Male,46-60,North,Basic
U28716,Male,60+,Central,Free
U49980,Other,<18,Pan-India,Basic
U31912,Other,46-60,Central,Free
U10103,Female,<18,Pan-India,Basic
U59885,Male,18-25,Central,Free
U40878,Other,60+,Northeast,Free
U19684,Other,<18,Central,Premium
U10735,Male,26-35,South,Premium
U30575,Male,26-35,Northeast,Free
U53506,Other,26-35,Northeast,Free
U37318,Female,60+,South,Free
U34092,Female,26-35,Central,Premium
U46412,Other,26-35,West,Basic
U39625,Other,36-45,Pan-India,Basic
U26882,Female,60+,East,Basic
U19412,Other,46-60,South,Free
U33360,Male,26-35,Pan-India,Basic
U37508,Female,26-35,East,Premium
U14752,Other,26-35,North,Premium
U55766,Female,26-35,South,Premium
U43897,Other,<18,Pan-India,Basic
U57020,Other,60+,Central,Basic
U16956,Female,<18,East,Premium
U45016,Female,26-35,South,Free
U22849,Female,26-35,Pan-India,Free
U36543,Male,36-45,East,Premium
U44234,Male,36-45,West,Basic
U37475,Male,<18,Pan-India,Free
U47299,Female,26-35,Pan-India,Free
U14558,Female,36-45,North,Free
U32122,Male,60+,South,Free
U43196,Male,60+,Northeast,Free
U53012,Female,46-60,North,Premium
U27455,Male,18-25,Central,Free
U27784,Other,<18,North,Premium
U36296,Other,18-25,Pan-India,Basic
U30091,Female,60+,Northeast,Premium
U35786,Male,26-35,West,Free
U55542,Female,36-45,North,Premium
U42210,Male,18-25,Pan-India,Free
U52132,Other,46-60,Northeast,Basic
U46422,Male,<18,North,Premium
U24696,Female,36-45,Pan-India,Basic
U14211,Male,26-35,Central,Free
U54770,Male,36-45,North,Free
U36898,Other,46-60,Central,Free
U45323,Female,18-25,East,Free
U29611,Male,26-35,South,Free
U32730,Female,46-60,West,Premium
U35405,Female,60+,Northeast,Basic
U50647,Other,26-35,Central,Free
U10020,Female,<18,Pan-India,Basic
U13637,Male,18-25,Northeast,Free
U46064,Female,18-25,Central,Premium
U34030,Male,36-45,Central,Free
U50701,Female,<18,East,Basic
U59034,Other,46-60,East,Premium
U29685,Female,36-45,South,Premium
U44573,Other,18-25,North,Free
U50040,Male,<18,West,Free
U28137,Other,26-35,South,Premium
U51457,Female,18-25,Central,Free
U11600,Other,46-60,Northeast,Premium
U12685,Other,36-45,South,Premium
U56390,Other,18-25,West,Free
U22146,Male,36-45,South,Free
U13406,Female,18-25,South,Basic
U59831,Other,46-60,South,Basic
U32134,Other,46-60,North,Premium
U43946,Other,36-45,Northeast,Free
U57422,Male,18-25,Central,Premium
U20718,Female,<18,West,Free
U19780,Female,46-60,South,Free
U15174,Female,26-35,North,Premium
U32119,Other,26-35,Northeast,Basic
U44578,Female,18-25,South,Free
U45949,Other,18-25,Central,Basic
U28436,Other,18-25,West,Premium
U40326,Other,46-60,North,Free
U44095,Female,46-60,Pan-India,Free
U39277,Female,<18,West,Basic
U13304,Male,36-45,Pan-India,Free
U26063,Female,60+,North,Basic
U42353,Male,46-60,North,Premium
U44904,Male,18-25,West,Basic
U31121,Male,26-35,East,Free
U14809,Male,36-45,North,Free
U25439,Female,46-60,Central,Free
U38158,Female,36-45,Northeast,Basic
U27322,Male,26-35,West,Premium
U15669,Male,<18,South,Free
U14652,Male,46-60,North,Basic
U15605,Female,36-45,Pan-India,Free
U32138,Female,36-45,Central,Free
U29723,Other,46-60,North,Free
U49234,Female,36-45,North,Premium
U41996,Male,26-35,West,Basic
U22226,Other,36-45,Pan-India,Basic
U23746,Male,26-35,South,Premium
U11694,Other,46-60,Central,Free
U18565,Female,46-60,Pan-India,Premium
U52460,Male,46-60,South,Premium
U16649,Male,18-25,North,Premium
U20760,Male,26-35,East,Free
U40628,Other,60+,Central,Free
U43853,Other,26-35,East,Free
U59623,Female,60+,Pan-India,Free
U28645,Female,26-35,Pan-India,Basic
U18989,Other,46-60,East,Free
U42816,Female,46-60,Central,Premium
U38516,Male,46-60,North,Premium
U55752,Other,60+,East,Free
U39483,Other,<18,Central,Free
U10519,Female,18-25,North,Basic
U55062,Male,46-60,South,Free
U34661,Male,36-45,West,Basic
U21784,Female,26-35,Central,Free
U26433,Other,26-35,Northeast,Free
U12367,Female,36-45,Northeast,Premium
U44396,Other,<18,Northeast,Free
U19662,Male,46-60,West,Free
U17505,Female,26-35,Pan-India,Free
U50907,Other,18-25,South,Basic
U51911,Other,60+,North,Premium
U19841,Male,46-60,Northeast,Basic
U46379,Other,<18,West,Free
U17403,Other,18-25,Northeast,Free
U10729,Female,46-60,Pan-India,Basic
U10787,Male,26-35,South,Basic
U37239,Female,60+,West,Free
U34461,Other,46-60,Pan-India,Premium
U33040,Other,36-45,West,Premium
U41209,Female,36-45,East,Basic
U14168,Other,18-25,Central,Premium
U30463,Male,36-45,Northeast,Free
U44613,Female,26-35,South,Free
U28180,Other,18-25,Pan-India,Basic
U14133,Male,60+,Northeast,Premium
U35714,Female,46-60,South,Basic
U23806,Other,36-45,North,Free
U31756,Male,36-45,Central,Premium
U58108,Male,46-60,Northeast,Premium
U48435,Other,<18,Central,Premium
U31682,Male,<18,Central,Basic
U16437,Other,60+,West,Basic
U55303,Other,60+,Central,Basic
U10601,Other,18-25,Central,Basic
U37056,Other,<18,Pan-India,Basic
U33759,Other,60+,West,Basic
U55226,Other,36-45,Northeast,Premium
U53076,Male,46-60,East,Basic
U59342,Other,36-45,North,Premium
U41146,Male,36-45,East,Free
U18931,Female,<18,Northeast,Premium
U12295,Female,60+,West,Premium
U19732,Other,36-45,Northeast,Premium
U17520,Male,26-35,Northeast,Free
U16071,Other,36-45,Pan-India,Premium
U24475,Male,18-25,East,Basic
U54925,Other,36-45,Central,Free
U17681,Other,18-25,Pan-India,Free
U55796,Other,36-45,Pan-India,Basic
U52401,Other,18-25,Pan-India,Premium
U44403,Other,18-25,Central,Premium
U20312,Female,36-45,Central,Premium
U32092,Other,26-35,West,Premium
U54483,Female,26-35,North,Premium
U39705,Male,26-35,South,Basic
U36027,Male,46-60,Central,Free
U54255,Male,36-45,Pan-India,Basic
U36333,Male,46-60,West,Basic
U25539,Male,26-35,South,Premium
U42037,Male,36-45,North,Free
U22233,Male,60+,South,Basic
U42681,Male,36-45,West,Free
U20934,Other,60+,Pan-India,Basic
U43860,Other,46-60,West,Free
U36247,Other,36-45,East,Free
U26196,Other,18-25,Northeast,Premium
U20777,Other,46-60,South,Premium
U16976,Female,26-35,North,Premium
U56069,Male,<18,Central,Basic
U46171,Female,36-45,Central,Free
U42124,Other,36-45,North,Free
U10825,Male,18-25,North,Premium
U24767,Female,18-25,South,Basic
U57588,Other,36-45,Northeast,Premium
U41665,Female,18-25,Central,Free
U16165,Female,<18,Northeast,Free
U19439,Male,26-35,South,Free
U32328,Other,46-60,East,Free
U56915,Female,18-25,Pan-India,Basic
U59298,Other,36-45,East,Premium
U49562,Male,46-60,South,Basic
U59091,Female,46-60,West,Premium
U56306,Other,60+,Northeast,Premium
U29072,Male,36-45,Pan-India,Basic
U40929,Male,<18,East,Basic
U53185,Female,<18,North,Premium
U54522,Other,26-35,East,Free
U14022,Female,36-45,North,Premium
U31833,Female,60+,South,Basic
U43711,Male,18-25,East,Premium
U59868,Other,46-60,North,Premium
U53829,Female,60+,South,Free
U13829,Female,46-60,Pan-India,Basic
U57739,Other,<18,West,Free
U13310,Other,18-25,East,Free
U26038,Male,18-25,South,Premium
U31929,Other,26-35,Pan-India,Basic
U42898,Other,46-60,Pan-India,Free
U36198,Female,36-45,Pan-India,Free
U41324,Other,60+,South,Premium
U22447,Male,18-25,Central,Premium
U46694,Other,18-25,Northeast,Premium
U44636,Female,60+,Pan-India,Free
U25080,Male,26-35,Pan-India,Premium
U15616,Other,46-60,East,Free
U34359,Other,36-45,East,Free
U23652,Male,60+,Northeast,Free
U33354,Female,36-45,Northeast,Free
U11373,Male,60+,North,Free
U22752,Other,60+,Central,Free
U43980,Female,<18,Central,Basic
U22850,Other,46-60,Pan-India,Premium
U41007,Male,36-45,North,Free
U39857,Other,18-25,East,Premium
U30192,Female,<18,North,Basic
U51716,Other,18-25,North,Basic
U54341,Other,36-45,West,Premium
U54489,Female,46-60,Northeast,Premium
U11257,Female,36-45,East,Basic
U51306,Male,26-35,South,Basic
U57856,Male,<18,East,Free
U46505,Other,<18,North,Basic
U13618,Male,46-60,West,Premium
U20261,Female,60+,South,Basic
U32214,Other,36-45,Northeast,Basic
U44038,Male,18-25,Northeast,Free
U20100,Female,36-45,Central,Free
U41136,Female,26-35,East,Basic
U30136,Other,18-25,Pan-India,Basic
U30902,Female,46-60,Central,Premium
U12846,Female,18-25,Pan-India,Premium
U39426,Male,26-35,East,Premium
U41462,Male,46-60,West,Basic
U48767,Male,46-60,South,Premium
U49647,Male,18-25,East,Free
U46869,Other,36-45,Northeast,Free
U38908,Male,26-35,Northeast,Free
U51269,Other,36-45,North,Free
U49812,Other,26-35,East,Free
U55292,Female,46-60,Pan-India,Basic
U19653,Male,26-35,East,Premium
U21042,Female,18-25,Pan-India,Basic
U49954,Female,60+,South,Basic
U50538,Female,<18,West,Basic
U50508,Female,36-45,East,Premium
U42535,Female,46-60,East,Basic
U51527,Other,46-60,South,Free
U40587,Male,46-60,West,Basic
U10435,Female,26-35,East,Free
U50084,Female,<18,Central,Premium
U36766,Male,60+,Northeast,Free
U43640,Male,<18,South,Basic
U51401,Female,36-45,South,Premium
U39370,Female,46-60,Central,Free
U39388,Male,36-45,Pan-India,Basic
U59058,Female,60+,South,Premium
U11636,Male,36-45,North,Basic
U25688,Other,60+,Northeast,Premium
U20611,Female,26-35,West,Premium
U10912,Female,18-25,East,Free
U16706,Female,<18,Pan-India,Basic
U56070,Other,46-60,South,Free
U24937,Male,60+,North,Premium
U47913,Female,<18,East,Basic
U47616,Male,46-60,East,Free
U45887,Other,36-45,East,Premium
U45956,Female,60+,Pan-India,Free
U43257,Other,60+,Pan-India,Free
U22632,Male,26-35,East,Free
U36159,Other,60+,Central,Free
U29093,Male,<18,South,Premium
U47550,Male,46-60,Northeast,Premium
U42539,Male,26-35,West,Premium
U45312,Male,60+,North,Basic
U30114,Other,60+,West,Premium
U59569,Other,60+,Pan-India,Free
U24949,Female,60+,West,Premium
U55202,Female,<18,Pan-India,Free
U47747,Female,26-35,South,Premium
U50339,Female,18-25,South,Basic
U12684,Other,26-35,Pan-India,Free
U55522,Male,18-25,Central,Premium
U25401,Other,36-45,North,Free
U57996,Female,60+,Northeast,Basic
U25580,Other,<18,West,Basic
U51231,Other,<18,West,Premium
U29286,Other,46-60,Northeast,Free
U58586,Male,26-35,Central,Premium
U18490,Female,36-45,Northeast,Free
U54497,Male,60+,North,Basic
U26476,Female,18-25,West,Premium
U36140,Female,46-60,South,Basic
U51039,Male,18-25,South,Free
U51884,Female,26-35,Northeast,Premium
U33788,Other,26-35,North,Basic
U27629,Other,60+,West,Free
U13566,Male,18-25,Central,Basic
U23115,Other,36-45,East,Basic
U59776,Female,18-25,East,Basic
U38944,Other,26-35,West,Premium
U56324,Female,36-45,Northeast,Free
U16138,Female,<18,Pan-India,Premium
U19323,Other,60+,Northeast,Basic
U37916,Female,26-35,East,Premium
U42004,Female,36-45,East,Free
U38159,Female,<18,Central,Free
U58363,Other,26-35,East,Premium
U23126,Other,26-35,South,Free
U40895,Other,18-25,Central,Basic
U32181,Female,36-45,South,Premium
U10863,Female,26-35,West,Premium
U42858,Other,26-35,West,Basic
U29139,Other,26-35,South,Basic
U50026,Male,36-45,East,Basic
U24119,Male,46-60,South,Free
U54556,Male,<18,Central,Premium
U23079,Female,18-25,Pan-India,Free
U10526,Male,60+,Central,Premium
U16483,Female,<18,Northeast,Basic
U27421,Female,18-25,West,Free
U23507,Male,60+,North,Basic
U40790,Male,18-25,Pan-India,Premium
U16316,Other,46-60,Northeast,Premium
U11798,Male,26-35,East,Free
U10447,Female,36-45,Central,Free
U41491,Other,26-35,West,Basic
U19845,Female,36-45,West,Basic
U37812,Female,<18,Northeast,Free
U16227,Male,60+,Central,Free
U14593,Other,<18,North,Free
U38838,Female,26-35,Pan-India,Basic
U20860,Male,46-60,South,Premium
U18141,Male,18-25,East,Premium
U35160,Female,46-60,West,Basic
U27372,Other,60+,East,Free
U58309,Female,<18,Central,Basic
U51640,Female,<18,West,Basic
U48129,Female,60+,West,Basic
U24827,Other,36-45,Central,Premium
U35582,Male,26-35,East,Free
U34263,Male,60+,Northeast,Free
U58209,Female,<18,North,Premium
U36320,Other,46-60,Northeast,Free
U55084,Other,60+,Pan-India,Free
U43306,Female,26-35,West,Basic
U18574,Female,46-60,East,Premium
U57481,Male,46-60,Northeast,Free
U59351,Other,36-45,East,Premium
U53162,Female,26-35,Central,Basic
U38114,Other,<18,South,Premium
U10969,Other,36-45,Pan-India,Free
U41954,Male,46-60,Pan-India,Basic
U44064,Female,26-35,Central,Basic
U37841,Male,60+,Central,Basic
U54417,Female,46-60,Pan-India,Premium
U56284,Female,60+,North,Basic
U43942,Female,36-45,Pan-India,Basic
U17601,Other,18-25,West,Free
U45150,Female,18-25,Central,Free
U24861,Female,26-35,South,Premium
U47346,Other,60+,East,Premium
U31681,Female,46-60,West,Free
U24792,Other,36-45,West,Premium
U41254,Male,<18,Northeast,Free
U27468,Male,26-35,North,Basic
U10323,Other,26-35,West,Premium
U43138,Female,<18,West,Free
U19581,Male,60+,West,Free
U35698,Male,<18,Northeast,Free
U43503,Female,60+,North,Basic
U20129,Female,36-45,Pan-India,Premium
U18804,Female,46-60,West,Premium
U27759,Female,26-35,East,Free
U50867,Other,18-25,East,Premium
U57598,Other,18-25,Northeast,Basic
U48714,Female,46-60,East,Basic
U45458,Female,18-25,East,Premium
U54359,Male,60+,Northeast,Free
U32756,Other,60+,Pan-India,Basic
U14855,Male,60+,South,Premium
U32301,Male,36-45,North,Free
U21406,Female,46-60,East,Basic
U34408,Other,36-45,East,Premium
U48767,Other,18-25,West,Premium
U35400,Other,46-60,South,Basic
U10551,Male,60+,North,Basic
U40866,Female,<18,Central,Basic
U55886,Other,<18,Northeast,Premium
U13442,Male,18-25,Northeast,Premium
U22835,Female,36-45,North,Premium
U38446,Other,46-60,Central,Free
U25562,Male,36-45,North,Free
U38242,Male,18-25,Pan-India,Free
U15535,Other,46-60,North,Basic
U19760,Female,26-35,North,Free
U46236,Female,60+,North,Free
U47903,Male,26-35,Northeast,Basic
U26616,Female,<18,West,Basic
U32640,Male,18-25,Northeast,Basic
U13077,Female,26-35,North,Basic
U36984,Other,60+,North,Basic
U46613,Male,<18,Pan-India,Premium
U30710,Other,36-45,North,Free
U49528,Male,26-35,North,Free
U14691,Other,18-25,Pan-India,Premium
U35182,Female,26-35,North,Basic
U48109,Other,46-60,Northeast,Free
U30946,Male,60+,North,Free
U48418,Male,60+,Central,Premium
U44888,Other,<18,Northeast,Free
U22965,Female,60+,Northeast,Premium
U24072,Other,26-35,Northeast,Premium
U50713,Female,26-35,Pan-India,Free
U40243,Male,36-45,Pan-India,Basic
U49142,Other,18-25,Northeast,Basic
U48938,Male,46-60,Northeast,Free
U34044,Other,60+,North,Free
U27405,Male,36-45,West,Basic
U58051,Female,46-60,East,Free
U54630,Other,36-45,West,Basic
U14756,Other,60+,South,Free
U50334,Other,60+,Northeast,Basic
U55701,Other,46-60,East,Premium
U51202,Male,18-25,West,Premium
U57092,Female,46-60,South,Premium
U36378,Female,18-25,Northeast,Free
U32501,Male,18-25,Central,Premium
U27204,Male,36-45,South,Premium
U17299,Female,<18,North,Free
U20605,Male,18-25,North,Free
U50980,Male,18-25,West,Free
U51828,Male,26-35,West,Premium
U28389,Male,26-35,North,Premium
U54319,Female,60+,South,Free
U56392,Male,18-25,North,Premium
U31839,Other,60+,West,Free
U16450,Male,36-45,Northeast,Premium
U48301,Other,<18,North,Free
U59098,Female,26-35,Northeast,Premium
U13888,Male,26-35,Northeast,Premium
U30466,Male,36-45,North,Premium
U30007,Female,60+,North,Basic
U32209,Female,<18,West,Basic
U39014,Male,26-35,Pan-India,Free
U26104,Other,18-25,North,Free
U37326,Other,18-25,West,Free
U47671,Male,18-25,East,Free
U28660,Male,60+,East,Basic
U21499,Other,26-35,North,Basic
U35521,Female,60+,Central,Premium
U21219,Female,36-45,East,Basic
U38620,Male,46-60,Central,Premium
U17241,Female,26-35,Northeast,Free
U59437,Male,60+,South,Basic
U12791,Female,36-45,Central,Free
U13138,Other,18-25,Northeast,Premium
U44329,Female,60+,South,Free
U55927,Other,46-60,North,Free
U27204,Male,18-25,South,Free
U55152,Male,<18,Central,Premium
U31434,Male,<18,Pan-India,Free
U40178,Female,46-60,Pan-India,Premium
U24146,Male,46-60,West,Premium
U51664,Other,<18,Central,Free
U28043,Female,<18,South,Free
U49589,Female,26-35,Pan-India,Free
U34780,Female,46-60,Central,Basic
U50103,Male,<18,South,Premium
U54011,Female,18-25,Central,Premium
U12609,Female,60+,Pan-India,Premium
U25830,Female,18-25,Northeast,Free
U54376,Other,26-35,West,Basic
U20766,Female,60+,North,Basic
U47093,Male,26-35,North,Free
U18059,Female,36-45,Northeast,Basic
U21824,Female,60+,Pan-India,Free
U41628,Other,18-25,South,Free
U55359,Male,46-60,South,Basic
U19850,Female,36-45,Central,Basic
U40698,Male,26-35,East,Basic
U59697,Other,46-60,South,Basic
U34812,Female,26-35,West,Basic
U51462,Male,26-35,Northeast,Premium
U19399,Female,36-45,South,Free
U21993,Other,18-25,Northeast,Premium
U25936,Female,36-45,East,Free
U12461,Male,60+,North,Premium
U30955,Male,<18,North,Premium
U16665,Other,<18,East,Premium
U17662,Female,26-35,North,Free
U50970,Other,26-35,Northeast,Premium
U41071,Other,18-25,North,Premium
U27021,Other,26-35,Northeast,Premium
U32247,Male,46-60,Pan-India,Basic
U32528,Other,<18,West,Premium
U36326,Female,36-45,Central,Basic
U46536,Female,26-35,East,Basic
U40121,Male,<18,East,Premium
U59622,Female,60+,South,Free
U42910,Female,36-45,North,Free
U23665,Male,18-25,Pan-India,Free
U59195,Female,<18,Pan-India,Premium
U28390,Other,18-25,South,Free
U43744,Female,18-25,East,Basic
U11943,Other,<18,Northeast,Free
U15927,Female,<18,West,Premium
U42207,Female,46-60,Central,Free
U58430,Male,46-60,Northeast,Free
U37262,Female,26-35,Northeast,Premium
U13690,Female,36-45,Northeast,Premium
U12512,Female,26-35,Central,Basic
U14463,Female,60+,Northeast,Premium
U30660,Female,46-60,North,Free
U59713,Male,36-45,Northeast,Premium
U58782,Other,18-25,South,Free
U37619,Male,46-60,West,Basic
U36765,Other,26-35,North,Basic
U32157,Male,18-25,West,Free
U56576,Male,26-35,Central,Premium
U39055,Male,26-35,North,Basic
U37121,Male,36-45,Central,Basic
U36471,Male,26-35,West,Basic
U45094,Female,46-60,West,Free
U59555,Male,60+,Pan-India,Premium
U23701,Female,60+,North,Basic
U58231,Female,26-35,South,Premium
U33641,Other,46-60,North,Premium
U32691,Female,26-35,West,Premium
U26558,Male,18-25,West,Basic
U54351,Female,26-35,Central,Free
U49989,Female,60+,Central,Premium
U10558,Other,<18,West,Free
U50066,Other,26-35,Pan-India,Free
U32116,Female,46-60,West,Premium
U31388,Other,46-60,Pan-India,Free
U14748,Female,36-45,North,Basic
U35438,Other,36-45,Pan-India,Free
U49127,Other,36-45,Central,Free
U47275,Female,18-25,West,Premium
U18466,Other,<18,Northeast,Free
U55503,Female,26-35,West,Basic
U18469,Male,26-35,North,Free
U16473,Other,26-35,North,Premium
U57487,Other,18-25,East,Free
U23096,Female,26-35,South,Basic
U49972,Male,<18,Central,Premium
U18819,Male,46-60,West,Premium
U41031,Female,60+,South,Premium
U45582,Male,46-60,Northeast,Free
U29511,Male,36-45,West,Free
U56600,Female,46-60,Central,Premium
U52352,Female,<18,West,Basic
U41909,Female,18-25,North,Basic
U32830,Male,60+,Northeast,Free
U39617,Male,26-35,South,Basic
U56650,Female,26-35,Northeast,Premium
U32531,Male,<18,West,Basic
U53415,Other,18-25,West,Premium
U22392,Female,26-35,Central,Free
U51440,Other,<18,South,Free
U59978,Other,18-25,East,Premium
U31137,Other,18-25,Central,Free
U42167,Male,46-60,North,Premium
U51429,Female,60+,Pan-India,Free
U44536,Other,26-35,South,Free
U41561,Female,26-35,South,Premium
U40146,Male,60+,South,Premium
U32767,Other,60+,South,Premium
U45546,Other,<18,West,Free
U16116,Male,26-35,East,Basic
U32378,Other,60+,North,Basic
U19778,Male,18-25,Central,Free
U54705,Other,36-45,South,Basic
U11391,Male,60+,South,Free
U36466,Male,36-45,Pan-India,Basic
U24035,Female,18-25,East,Free
U42153,Male,60+,South,Basic
U39452,Male,60+,Central,Premium
U48927,Female,36-45,North,Premium
U44487,Female,46-60,West,Basic
U55089,Female,46-60,East,Basic
U44728,Other,60+,East,Premium
U36735,Other,36-45,Central,Free
U29691,Other,18-25,Central,Premium
U20067,Other,46-60,West,Free
U27755,Other,<18,North,Free
U24396,Female,26-35,North,Basic
U55233,Other,<18,West,Basic
U52272,Other,36-45,South,Free
U20615,Male,46-60,South,Free
U46754,Other,<18,West,Premium
U13322,Other,60+,North,Basic
U42432,Other,18-25,South,Basic
U13145,Other,46-60,Pan-India,Basic
U54373,Other,26-35,South,Premium
U15491,Other,<18,West,Basic
U47887,Other,60+,West,Basic
U47271,Female,18-25,Northeast,Basic
U29631,Other,36-45,South,Premium
U42794,Female,60+,West,Premium
U16177,Other,18-25,Central,Basic
U21750,Female,18-25,Central,Free
U44710,Male,46-60,East,Free
U14673,Female,<18,South,Premium
U37787,Other,18-25,North,Basic
U56477,Female,36-45,Pan-India,Basic
U50081,Other,60+,West,Basic
U10874,Female,<18,East,Free
U18437,Female,18-25,Pan-India,Basic
U40614,Other,18-25,Central,Premium
U19931,Female,60+,North,Premium
U21825,Other,18-25,Northeast,Premium
U59457,Female,60+,West,Premium
U55375,Female,18-25,East,Premium
U28079,Male,26-35,South,Free
U20658,Female,60+,Central,Basic
U14966,Other,26-35,South,Basic
U19681,Male,26-35,Central,Free
U31462,Female,<18,East,Premium
U32040,Male,36-45,North,Basic
U20211,Other,36-45,South,Free
U55083,Other,36-45,Central,Free
U34541,Other,36-45,North,Free
U50068,Male,<18,Northeast,Free
U16180,Male,46-60,Pan-India,Basic
U35458,Female,<18,East,Free
U25646,Other,<18,Central,Basic
U13278,Male,60+,North,Basic
U41701,Male,36-45,Northeast,Free
U17809,Other,60+,South,Basic
U10874,Other,36-45,West,Premium
U37341,Other,18-25,East,Basic
U54431,Other,60+,East,Basic
U58755,Male,<18,South,Free
U29458,Other,46-60,North,Basic
U29507,Other,36-45,Central,Premium
U19013,Other,26-35,East,Free
U42403,Male,36-45,South,Premium
U17190,Male,46-60,South,Premium
U24772,Female,<18,West,Premium
U23193,Male,18-25,North,Basic
U27181,Male,26-35,Northeast,Free
U12367,Female,18-25,Pan-India,Basic
U45890,Female,46-60,Central,Free
U10706,Female,26-35,South,Basic
U41725,Other,18-25,Pan-India,Premium
U20910,Male,<18,West,Free
U32721,Female,<18,Pan-India,Premium
U30995,Other,36-45,West,Basic
U50978,Other,36-45,South,Free
U39801,Other,<18,Northeast,Free
U29042,Other,26-35,South,Basic
U49861,Male,18-25,South,Basic
U52295,Other,<18,West,Free
U43791,Other,36-45,East,Basic
U22693,Female,36-45,East,Basic
U16915,Female,26-35,Central,Premium
U54153,Other,<18,Central,Free
U58409,Other,18-25,West,Premium
U23486,Male,26-35,South,Basic
U23801,Other,26-35,East,Premium
U34727,Other,<18,Central,Premium
U48102,Male,<18,Central,Premium
U45444,Other,46-60,Central,Premium
U30843,Male,60+,South,Basic
U13196,Female,26-35,South,Premium
U22778,Other,18-25,South,Free
U36717,Female,60+,East,Free
U38184,Other,36-45,Central,Basic
U37043,Female,60+,East,Premium
U11408,Male,<18,South,Basic
U14506,Other,46-60,North,Basic
U58970,Female,36-45,Pan-India,Premium
U57419,Other,<18,Pan-India,Basic
U22141,Male,36-45,Central,Free
U27273,Female,46-60,North,Premium
U37115,Male,36-45,Central,Free
U29358,Male,<18,East,Basic
U34759,Female,<18,Pan-India,Basic
U43595,Female,60+,North,Free
U50259,Other,26-35,South,Premium
U25108,Other,60+,South,Premium
U50876,Female,26-35,North,Free
U19015,Male,60+,Pan-India,Free
U57252,Other,60+,East,Basic
U10800,Female,<18,Pan-India,Basic
